product_id,product_name,category,cost_per_unit,price_per_unit,stock_level,supplier_id,warehouse_id
448,professor,Electronics,820.132059537729,1077.2442242101981,238,301,107
449,doctor,Clothing,644.445595051444,1361.335901685888,20,164,6
450,customer,Furniture,317.29411434288636,1679.874858774188,440,336,144
451,even,Clothing,659.5500389733854,409.2468040303687,182,179,129
452,center,Electronics,218.3571302063801,1246.4242751547315,48,391,22
453,reduce,Electronics,325.07244730662666,151.61709078918133,228,417,46
454,together,Books,247.66895657610686,249.1244234506219,54,48,190
455,grow,Food,561.3558513663045,1365.4587596843946,102,194,151
456,prevent,Food,117.14438029789312,188.32842102622294,89,289,149
457,international,Clothing,933.9772765448553,1210.947670637249,144,206,51
458,when,Furniture,340.17723012623816,479.0245673702016,148,84,128
459,begin,Food,226.7804258347433,642.9654155979086,230,101,95
460,leg,Books,501.58431546581295,302.7911791874815,303,155,38
461,follow,Clothing,284.2278402701689,534.9015980370366,250,47,156
462,can,Clothing,539.5550455188179,1651.5189803976896,225,234,44
463,attention,Books,355.02405828426464,1295.8128909327286,391,341,91
464,customer,Furniture,140.7461426613504,1902.0315996900667,407,450,167
465,partner,Books,273.2362896069894,145.0524679398228,459,299,170
466,knowledge,Furniture,444.05544651190996,1595.2033945089338,161,336,42
467,few,Books,39.99029421482937,1413.2005073948778,168,147,60
468,no,Books,772.9361017446143,558.7399951351953,110,196,126
469,glass,Electronics,625.6063189445116,1471.8750704806398,261,394,57
470,admit,Clothing,605.3460112055707,1447.2696723335096,173,22,77
471,discuss,Books,550.5894325639383,945.7231459645504,367,460,96
472,receive,Books,594.4100406018179,1392.8472567647325,297,194,7
473,social,Food,935.3054331801484,916.9327608793773,392,386,51
474,market,Clothing,18.483518702633283,704.3139123128507,243,489,111
475,work,Food,57.32171256117177,959.6573726569866,209,364,32
476,despite,Clothing,199.5784758314943,1795.502488910943,243,354,7
477,tell,Food,175.6283661932186,799.9383960774254,254,274,76
478,son,Books,189.38251487449085,837.1919460404945,82,384,168
479,white,Books,675.2244469901636,1236.386293862998,434,208,143
480,job,Electronics,464.8884680396637,1518.3489770955616,475,275,59
481,machine,Food,991.8610895513463,1482.510677606755,31,495,113
482,boy,Furniture,234.6170556549154,88.60752373040663,4,217,85
483,officer,Electronics,317.7218000172197,1390.4598993867637,194,414,140
484,himself,Food,984.3983096336325,928.5803937929073,56,496,77
485,perhaps,Food,833.4405593942245,1071.975436731192,261,390,170
486,born,Electronics,475.10122847174745,1145.2435070388094,81,27,39
487,address,Books,559.0509166905298,1476.8532533611176,54,15,63
488,draw,Food,844.7461414463121,1671.0993180362102,380,159,130
489,view,Books,486.17044358586475,1310.2088420328603,487,428,29
490,past,Electronics,213.96348634626347,1149.6190805717024,96,214,61
491,east,Books,830.1600931688416,778.8500468847686,349,460,29
492,power,Clothing,542.394766362887,318.8625275022977,336,394,38
493,your,Furniture,161.51217119218308,1919.2264792074848,257,405,7
494,least,Food,510.5299728725536,950.5924700343498,204,431,30
495,after,Furniture,419.07134679089023,1154.113876769917,211,439,115
496,decide,Books,878.0741065629404,1514.5926219010134,329,379,184
497,him,Food,134.79487704709638,183.40044571066684,496,351,164
498,test,Books,876.4577064035453,1717.2714675572765,317,164,170
499,when,Clothing,517.0889066421819,1604.2001995176945,126,127,4
500,world,Electronics,410.32078568133613,1560.1357347241901,7,330,5
501,light,Food,170.34751255891092,92.86627813209635,414,58,46
502,near,Clothing,703.8097830122925,1076.7117602503076,125,147,75
503,visit,Clothing,927.5386420189401,155.82332292825186,271,471,130
504,service,Food,381.6235803603266,1124.2015287522179,108,448,105
505,wife,Books,249.1691506641251,1450.9742361982687,260,256,54
506,partner,Clothing,559.3182478291654,287.6079880039246,319,110,108
507,family,Furniture,798.2240889495315,1405.0220556807128,70,394,59
508,why,Clothing,13.730017605027722,926.589049671349,38,49,33
509,might,Books,635.0636620314749,1632.5282148217489,175,182,22
510,be,Books,600.5508406916446,1090.498431791587,188,61,47
511,cup,Furniture,324.97066394611846,705.4369948775651,227,443,134
512,left,Clothing,456.90877356892065,697.3835486762318,258,475,24
513,international,Books,254.4935919202027,1800.0987140147888,197,235,177
514,when,Food,791.9868805723244,933.099589941008,8,242,117
515,indicate,Electronics,638.1895840324466,841.2200994940209,51,130,126
516,including,Electronics,537.3845058185954,127.75356348093538,373,331,51
517,particular,Electronics,398.60093643364894,760.4329799750333,222,264,118
518,your,Clothing,298.4705421605248,1706.7727571416283,368,403,41
519,ahead,Furniture,824.5091211829971,1533.9259302385879,19,208,67
520,book,Books,456.8935937292333,480.78074545336955,350,452,89
521,cover,Food,506.432945643256,855.4604152663313,247,142,92
522,school,Food,525.6204432353342,433.3303683594103,31,22,121
523,his,Clothing,453.8832660772607,1910.7227928276784,80,17,81
524,full,Electronics,263.5275419760395,1216.3298631442944,358,363,130
525,myself,Clothing,129.13703584062148,1520.99184546967,22,319,91
526,town,Furniture,107.55189449606328,1441.926866869719,289,122,100
527,team,Furniture,759.8878981072818,1753.694258610663,242,282,78
528,value,Books,231.29254407849623,1901.1891681636457,214,227,43
529,opportunity,Books,65.11608680443582,113.27003886266269,200,420,123
530,audience,Furniture,799.5422326289272,1951.837300804907,165,373,32
531,skill,Furniture,162.52103633204152,1747.5578030564652,140,301,140
532,century,Furniture,628.8946308160205,796.7474469612878,370,497,23
533,direction,Clothing,345.2568387333846,1682.2850229862875,453,286,144
534,hear,Furniture,135.2154541243964,1486.2880655453514,320,116,172
535,military,Food,420.33616946181627,1596.573034544899,409,149,2
536,total,Electronics,24.660772521298888,480.3475140361579,438,404,7
537,bank,Furniture,842.6345326874347,1314.6992187745475,285,170,21
538,stock,Electronics,518.3629817284386,100.55549388361709,13,90,186
539,design,Clothing,147.7684107988822,1704.0468084780553,26,119,95
540,although,Electronics,244.61051520509486,1904.5337963277887,22,184,151
541,knowledge,Clothing,453.4954402171414,1341.1407092388115,349,396,126
542,fact,Food,196.98068898739317,1049.7058236932041,76,264,188
543,while,Clothing,275.913169886075,1465.1756242579888,496,227,121
544,card,Clothing,539.0417085929106,686.4045120380031,366,93,25
545,Mrs,Books,834.2829229080016,1271.456201834449,491,117,35
546,sing,Furniture,407.8212888330216,1451.9972316475662,92,490,173
547,give,Furniture,719.8055208180128,328.2275238883158,329,447,135
548,hotel,Food,877.9173713260419,323.1326107183551,375,312,197
549,land,Food,224.13793089320035,1446.4694465428984,266,391,32
550,family,Furniture,809.1200506981385,891.9758636227172,48,318,53
551,free,Books,759.8281763477171,1783.942921998755,499,121,69
552,seven,Furniture,363.36792496865365,658.2808202058334,170,317,25
553,street,Books,989.6247599058585,132.73993763485686,346,138,95
554,door,Food,269.94664772159746,1317.2582570014633,245,231,86
555,field,Electronics,262.2552333713786,1384.2664918750322,228,306,102
556,able,Food,774.5365730066658,1129.503637508485,187,148,77
557,increase,Food,440.3107448705734,1382.498659104466,437,284,130
558,return,Clothing,337.4870448332328,1071.3209717250702,168,142,86
559,chair,Clothing,186.87617728571192,1400.633991393139,203,332,61
560,view,Clothing,767.6791066251986,135.67794278262932,446,8,137
561,country,Clothing,788.4585880747163,768.3748719309918,6,391,51
562,base,Books,570.898363197839,461.092990009685,132,5,2
563,action,Furniture,957.7404770594592,243.68597029267326,245,257,173
564,population,Electronics,324.9816377184277,506.4806405238402,91,367,32
565,plant,Food,227.42285502454382,423.0557051619869,311,329,200
566,seat,Books,680.6921012451173,1947.6062073051146,126,492,80
567,agreement,Electronics,760.8245543917077,608.7645395510023,472,246,97
568,policy,Books,232.65691084630416,500.369991786961,453,466,75
569,trouble,Books,85.84465661850211,1678.005287224536,242,235,160
570,need,Food,812.4113217205082,867.276623674236,249,362,8
571,mother,Furniture,976.7369539095523,871.8576244761528,387,10,85
572,modern,Clothing,648.2255632115615,915.0014094412959,7,242,121
573,remain,Furniture,285.0882311424552,862.2422869351984,88,442,20
574,quality,Food,996.7058824672641,686.8026371697543,86,321,193
575,whose,Food,894.3339699044067,608.3619129818402,396,188,149
576,direction,Food,518.246839817491,1769.8213691466103,355,404,7
577,mind,Electronics,827.0680719934154,365.3293249639446,145,314,121
578,usually,Furniture,817.6623180303371,403.07158819973154,451,427,122
579,high,Furniture,935.4509799767645,1164.8522458288326,331,413,137
580,grow,Books,842.5146053357255,720.1342303423334,198,2,86
581,step,Books,647.2424435975928,871.982261451703,363,154,130
582,either,Books,613.2106817669423,1622.7658853868318,164,203,147
583,resource,Food,472.68371544829563,1812.0805677353555,145,217,60
584,floor,Furniture,630.2207835710498,1591.5796751352668,342,482,198
585,movement,Food,797.2644206650789,508.11011341696553,1,315,187
586,way,Electronics,969.3472500395278,1960.9440147376479,492,105,69
587,consider,Books,472.6144846002989,758.194176591387,120,1,45
588,world,Food,577.9166709588695,379.68076927099537,67,254,62
589,pressure,Food,450.35744010819394,1024.018575662678,464,287,138
590,develop,Electronics,671.80373477357,1464.307250788147,355,294,123
591,what,Clothing,633.6212990206469,212.37821855074435,462,278,193
592,choice,Furniture,27.655452291687066,1286.8594835110432,49,194,26
593,meet,Clothing,545.7499435096519,1723.2519506818628,307,431,188
594,over,Books,97.60202674202388,560.4738912495709,327,257,18
595,tough,Food,36.11978182548296,1401.5902637445795,474,250,59
596,between,Electronics,793.2851904638512,829.8218284228592,376,248,149
597,allow,Electronics,266.0633635377075,857.5635291221843,427,88,46
598,choice,Furniture,347.24852651442626,597.58736085738,368,434,12
599,mention,Clothing,73.44374172802554,1267.567903057796,287,420,113
600,allow,Furniture,187.70525788940714,753.9485434088014,24,253,160
601,ahead,Food,767.9487700752144,1670.2608567500777,211,429,167
602,someone,Furniture,498.5955219302947,1927.6655749465851,293,164,183
603,resource,Electronics,881.861777924647,1873.4209760798028,449,495,55
604,why,Electronics,403.26971015216685,368.10032733632767,473,162,10
605,hot,Books,276.0137283967255,77.67108498976351,63,265,35
606,short,Books,354.12381631406447,905.0132651882076,56,460,80
607,number,Food,715.6440755817354,1471.3232299607641,458,110,6
608,rather,Clothing,559.4556156111412,1956.037773253174,18,340,127
609,price,Furniture,905.1492954769036,1577.6734880656059,362,388,68
610,kitchen,Food,606.1470816949944,1182.0711776407277,449,207,190
611,head,Books,498.0880263966881,101.38817884761741,413,319,9
612,present,Furniture,787.8951966478655,1659.8043484393413,77,132,157
613,process,Books,948.0585122261108,395.4328161619616,260,133,71
614,fast,Furniture,362.28745213252085,158.4327026642413,121,394,134
615,run,Clothing,257.3774480638229,1708.1997523408156,396,108,44
616,doctor,Food,620.0552223311978,1154.1891923504136,184,172,64
617,without,Furniture,503.8840929423422,300.6756158278762,48,40,67
618,consider,Electronics,989.2937191161355,803.7581931894582,147,292,44
619,market,Electronics,467.738166306256,216.8062510898485,282,35,116
620,and,Furniture,83.5882358467424,1294.1210735092138,364,59,142
621,soon,Furniture,977.5953701698595,600.7331693682158,294,193,137
622,use,Furniture,845.1510761376047,1738.8835561624808,80,210,151
623,public,Electronics,186.4676425183837,747.7022561983994,236,372,57
624,outside,Electronics,905.5592005817406,1014.5360328888396,409,31,57
625,improve,Furniture,347.26015261352717,173.8706251366515,440,174,143
626,beautiful,Books,383.34086468910004,587.4056024557411,458,305,192
627,model,Books,907.3275675385377,1369.6961797966649,229,390,7
628,fact,Clothing,534.8144093849621,1485.7123971663982,284,198,148
629,stuff,Food,146.38530010453445,523.5026172719056,61,106,192
630,environment,Books,375.365597748386,1032.4491925053803,220,275,19
631,television,Electronics,724.876471805202,1644.185655148785,345,96,134
632,economic,Books,182.44234618733654,790.8248137346328,89,170,179
633,Republican,Clothing,594.3288854322951,310.853971345739,435,30,39
634,person,Clothing,698.3213916149728,892.1472597443151,396,282,193
635,song,Food,350.41503978715355,1221.2258975924608,264,387,71
636,commercial,Books,696.9418818212391,64.42712997514006,228,161,25
637,through,Electronics,885.3652783110255,729.7066380274214,378,306,102
638,road,Electronics,477.3955767909085,1234.4998507455712,103,415,151
639,show,Furniture,389.0802348979878,1906.2283025871072,442,111,186
640,benefit,Electronics,258.64681734470287,846.6700283275462,88,212,11
641,economic,Food,608.1634250646712,367.7959176846863,23,196,162
642,itself,Food,881.0535275583288,1091.727241035364,293,96,31
643,field,Electronics,331.4146545133421,607.2171041443768,267,338,166
644,condition,Electronics,402.27316929193046,468.81982866382873,17,138,118
645,church,Furniture,412.55926237448404,1201.286355104721,476,278,114
646,science,Electronics,565.204218359742,1835.9728919559916,440,447,174
647,would,Furniture,236.12487195176422,1678.6871984616075,437,310,140
648,window,Furniture,823.9890437546272,405.4704507947303,451,179,9
649,nation,Electronics,302.6462547291791,1543.46494378222,386,337,141
650,accept,Clothing,708.309063987715,498.24383702807,499,234,192
651,inside,Clothing,518.0835843617565,616.8674583517775,285,249,20
652,hundred,Furniture,590.0386273192292,1844.100438422803,313,132,59
653,simple,Electronics,187.81265143902985,1826.5477938918536,162,249,85
654,suddenly,Clothing,737.6729661963889,378.8299908630666,78,293,150
655,goal,Electronics,196.7343138522048,175.17411905078876,122,455,65
656,environment,Electronics,122.33890125116473,621.5803013120501,481,499,60
657,must,Electronics,551.2127048898991,1184.4613665666486,112,63,125
658,positive,Books,712.2041655484886,1759.938771741836,239,307,41
659,newspaper,Electronics,59.53547807040916,281.73290835595765,210,392,81
660,necessary,Books,78.70136179113665,859.1690792949132,349,257,173
661,total,Furniture,804.6523710788598,579.912084105025,2,248,4
662,could,Clothing,810.9423725122587,79.11148611023445,380,264,70
663,stand,Clothing,252.8516698884904,1587.4702085463468,203,467,173
664,attention,Clothing,619.0759207722015,1635.9042156769706,287,337,186
665,around,Clothing,448.7482743932129,481.396670461867,117,361,83
666,church,Clothing,636.3690809894779,344.9184875787176,369,500,94
667,significant,Clothing,864.2504912582328,331.89366456328446,461,439,151
668,the,Clothing,89.05786033643393,954.6970200403604,300,368,160
669,bank,Furniture,780.2045817285698,530.6663954997512,383,393,63
670,go,Electronics,498.09881347582893,1047.1435028525768,346,179,8
671,bit,Food,568.4856743243765,800.4608874460874,440,400,120
672,why,Books,657.392046416949,461.2360945569329,482,437,85
673,statement,Food,923.3969176378163,1514.8239896367627,438,315,91
674,a,Food,66.15275401622048,343.2095861548544,437,301,153
675,could,Electronics,39.18158860320318,1607.8595138998526,114,499,161
676,adult,Electronics,186.47916367388575,1144.8204481960697,74,165,194
677,step,Electronics,986.5832487664691,1672.4724282190662,460,91,116
