transaction_id,user_id,item_id,category,warehouse_id,quantity,price_per_unit,total_price,timestamp,discount_applied,payment_method
T00260,U374,I0149,Electronics,W009,2,540.94,1081.88,2025-02-08 18:21:16.971031,40,Debit Card
T00261,U464,I0761,Clothing,W003,6,553.56,3321.3599999999997,2024-09-19 18:21:16.971036,9,Net Banking
T00262,U200,I0768,Clothing,W009,3,256.06,768.1800000000001,2024-12-22 18:21:16.971044,48,PayPal
T00263,U216,I0982,Clothing,W010,2,526.33,1052.66,2024-11-08 18:21:16.971053,26,Credit Card
T00264,U205,I0042,Clothing,W008,1,33.36,33.36,2024-10-26 18:21:16.971062,34,Credit Card
T00265,U413,I0202,Food,W005,4,437.43,1749.72,2024-10-08 18:21:16.971071,0,Debit Card
T00266,U416,I0970,Furniture,W010,8,576.9,4615.2,2024-09-15 18:21:16.971080,6,Credit Card
T00267,U216,I0244,Electronics,W003,3,190.18,570.54,2024-12-31 18:21:16.971088,46,Debit Card
T00268,U080,I0669,Food,W007,5,263.99,1319.95,2024-12-03 18:21:16.971097,7,PayPal
T00269,U267,I0464,Toys,W009,5,227.34,1136.7,2025-02-20 18:21:16.971102,10,Debit Card
T00270,U480,I0449,Furniture,W006,5,79.85,399.25,2024-08-31 18:21:16.971108,33,PayPal
T00271,U390,I0913,Furniture,W003,9,354.38,3189.42,2025-01-11 18:21:16.971113,27,Net Banking
T00272,U379,I0798,Clothing,W005,8,979.18,7833.44,2024-09-18 18:21:16.971119,33,Debit Card
T00273,U035,I0794,Food,W007,8,360.34,2882.72,2025-01-07 18:21:16.971124,42,Net Banking
T00274,U289,I0437,Toys,W008,1,465.93,465.93,2024-11-17 18:21:16.971130,19,PayPal
T00275,U018,I0893,Clothing,W004,1,656.56,656.56,2024-11-18 18:21:16.971135,27,Credit Card
T00276,U165,I0750,Clothing,W002,2,652.01,1304.02,2025-01-29 18:21:16.971143,48,Net Banking
T00277,U013,I0531,Electronics,W010,8,950.4,7603.2,2024-11-13 18:21:16.971152,41,Debit Card
T00278,U202,I0565,Furniture,W002,1,858.99,858.99,2024-11-19 18:21:16.971161,36,Debit Card
T00279,U229,I0597,Toys,W003,4,796.01,3184.04,2025-02-12 18:21:16.971169,2,Net Banking
T00280,U346,I0273,Furniture,W008,9,952.11,8568.99,2025-01-10 18:21:16.971174,8,Net Banking
T00281,U366,I0430,Food,W001,2,238.46,476.92,2024-10-11 18:21:16.971179,21,Net Banking
T00282,U465,I0872,Electronics,W007,3,620.88,1862.6399999999999,2025-02-15 18:21:16.971184,24,Debit Card
T00283,U448,I0213,Clothing,W006,6,888.32,5329.92,2025-02-23 18:21:16.971189,1,Net Banking
T00284,U001,I0949,Electronics,W002,3,627.9,1883.6999999999998,2024-10-14 18:21:16.971199,22,Net Banking
T00285,U319,I0873,Clothing,W009,4,977.65,3910.6,2024-12-15 18:21:16.971204,16,PayPal
T00286,U217,I0104,Electronics,W005,9,109.35,984.15,2025-01-01 18:21:16.971213,24,Net Banking
T00287,U034,I0192,Clothing,W002,9,444.94,4004.46,2024-11-12 18:21:16.971222,11,Net Banking
T00288,U359,I0941,Furniture,W003,5,977.59,4887.95,2024-09-25 18:21:16.971231,26,Debit Card
T00289,U266,I0689,Furniture,W007,7,385.77,2700.39,2024-09-23 18:21:16.971240,19,Debit Card
T00290,U128,I0659,Furniture,W007,9,742.16,6679.44,2025-02-14 18:21:16.971249,8,Credit Card
T00291,U212,I0380,Furniture,W010,8,40.1,320.8,2025-01-15 18:21:16.971258,22,Debit Card
T00292,U263,I0967,Electronics,W001,7,697.89,4885.23,2025-01-11 18:21:16.971265,35,Debit Card
T00293,U312,I0081,Clothing,W010,8,935.28,7482.24,2024-11-04 18:21:16.971270,27,Debit Card
T00294,U080,I0705,Furniture,W004,5,388.88,1944.4,2025-02-12 18:21:16.971275,49,Debit Card
T00295,U165,I0549,Electronics,W006,5,31.09,155.45,2025-02-02 18:21:16.971280,47,Net Banking
T00296,U413,I0377,Clothing,W008,5,37.63,188.15,2024-09-22 18:21:16.971286,28,Credit Card
T00297,U252,I0838,Electronics,W003,1,893.1,893.1,2024-12-04 18:21:16.971291,41,Debit Card
T00298,U012,I0154,Furniture,W003,6,725.29,4351.74,2024-10-05 18:21:16.971296,31,Net Banking
T00299,U401,I0642,Food,W008,5,115.62,578.1,2024-09-24 18:21:16.971302,11,Debit Card
T00300,U304,I0571,Electronics,W008,8,64.04,512.32,2025-01-03 18:21:16.971307,29,Credit Card
T00301,U212,I0736,Furniture,W008,8,806.78,6454.24,2024-11-04 18:21:16.971312,10,PayPal
T00302,U282,I0761,Toys,W001,2,811.76,1623.52,2024-10-29 18:21:16.971318,36,PayPal
T00303,U112,I0240,Clothing,W008,6,129.32,775.92,2024-12-27 18:21:16.971323,19,Credit Card
T00304,U211,I0374,Furniture,W008,6,308.51,1851.06,2025-01-17 18:21:16.971328,10,Net Banking
T00305,U378,I0901,Toys,W002,3,782.23,2346.69,2025-02-04 18:21:16.971333,47,Net Banking
T00306,U239,I0805,Electronics,W009,1,530.16,530.16,2024-12-08 18:21:16.971338,46,Credit Card
T00307,U268,I0799,Electronics,W007,7,957.02,6699.139999999999,2025-02-04 18:21:16.971344,37,PayPal
T00308,U405,I0204,Toys,W008,5,486.25,2431.25,2024-11-15 18:21:16.971349,44,Debit Card
T00309,U298,I0611,Toys,W002,5,680.19,3400.9500000000003,2024-11-06 18:21:16.971356,15,PayPal
T00310,U317,I0350,Clothing,W004,8,514.69,4117.52,2025-01-25 18:21:16.971366,34,Debit Card
T00311,U058,I0688,Electronics,W007,5,943.54,4717.7,2024-11-09 18:21:16.971375,49,Credit Card
T00312,U438,I0774,Toys,W006,5,404.67,2023.3500000000001,2025-01-14 18:21:16.971384,0,Credit Card
T00313,U034,I0783,Food,W007,1,237.5,237.5,2024-12-02 18:21:16.971394,24,Credit Card
T00314,U263,I0143,Food,W001,2,333.37,666.74,2024-12-15 18:21:16.971403,48,PayPal
T00315,U365,I0189,Toys,W008,5,854.25,4271.25,2024-12-23 18:21:16.971412,26,Credit Card
T00316,U035,I0272,Clothing,W007,7,502.96,3520.72,2024-11-21 18:21:16.971421,31,PayPal
T00317,U271,I0532,Electronics,W004,3,360.71,1082.1299999999999,2025-01-26 18:21:16.971430,5,Net Banking
T00318,U449,I0845,Food,W001,1,548.82,548.82,2024-12-09 18:21:16.971440,40,Debit Card
T00319,U474,I0300,Toys,W008,2,141.9,283.8,2024-09-05 18:21:16.971449,35,Debit Card
T00320,U227,I0426,Toys,W010,3,15.31,45.93,2024-12-07 18:21:16.971456,38,Debit Card
T00321,U025,I0046,Furniture,W007,9,287.78,2590.0199999999995,2024-12-03 18:21:16.971461,22,Credit Card
T00322,U234,I0095,Toys,W008,8,608.96,4871.68,2024-12-29 18:21:16.971467,28,Debit Card
T00323,U059,I0930,Clothing,W010,4,714.56,2858.24,2024-09-25 18:21:16.971472,29,Credit Card
T00324,U251,I0064,Food,W001,8,828.34,6626.72,2024-09-30 18:21:16.971477,21,PayPal
T00325,U335,I0413,Furniture,W005,9,927.4,8346.6,2025-02-07 18:21:16.971482,10,Credit Card
T00326,U086,I0643,Food,W009,3,417.99,1253.97,2024-11-04 18:21:16.971488,25,Debit Card
T00327,U251,I0009,Food,W005,6,743.11,4458.66,2024-10-15 18:21:16.971493,22,Credit Card
T00328,U390,I0459,Clothing,W010,8,83.93,671.44,2024-09-27 18:21:16.971498,2,Credit Card
T00329,U180,I0715,Toys,W003,7,66.95,468.65000000000003,2025-02-18 18:21:16.971504,47,PayPal
T00330,U207,I0409,Clothing,W009,9,133.55,1201.95,2024-09-19 18:21:16.971509,5,Credit Card
T00331,U344,I0470,Toys,W009,7,454.08,3178.56,2024-11-23 18:21:16.971514,6,Debit Card
T00332,U149,I0810,Furniture,W004,1,219.17,219.17,2024-12-11 18:21:16.971520,43,Credit Card
T00333,U071,I0506,Clothing,W004,9,294.06,2646.54,2024-10-08 18:21:16.971525,38,Net Banking
T00334,U121,I0686,Clothing,W008,5,651.4,3257.0,2025-01-07 18:21:16.971530,21,Credit Card
T00335,U253,I0073,Electronics,W007,6,364.94,2189.64,2025-01-09 18:21:16.971536,47,Net Banking
T00336,U093,I0084,Clothing,W005,2,561.8,1123.6,2024-09-22 18:21:16.971543,49,Debit Card
T00337,U256,I0059,Electronics,W006,2,418.28,836.56,2024-09-30 18:21:16.971552,41,Net Banking
T00338,U254,I0021,Toys,W003,4,177.28,709.12,2024-11-30 18:21:16.971560,32,Net Banking
T00339,U352,I0458,Toys,W006,4,83.28,333.12,2024-11-24 18:21:16.971569,39,Net Banking
T00340,U288,I0918,Toys,W008,5,243.87,1219.35,2024-12-27 18:21:16.971579,2,Net Banking
T00341,U309,I0157,Electronics,W010,7,67.12,469.84000000000003,2024-10-23 18:21:16.971588,29,Net Banking
T00342,U059,I0831,Toys,W009,1,622.43,622.43,2024-12-03 18:21:16.971597,47,Credit Card
T00343,U069,I0329,Food,W003,4,797.76,3191.04,2024-10-02 18:21:16.971606,23,PayPal
T00344,U446,I0573,Clothing,W008,9,346.34,3117.06,2025-01-05 18:21:16.971614,2,Net Banking
T00345,U388,I0576,Electronics,W003,8,393.24,3145.92,2024-09-09 18:21:16.971620,1,Debit Card
T00346,U086,I0837,Toys,W002,3,818.03,2454.09,2024-11-16 18:21:16.971625,43,Debit Card
T00347,U274,I0680,Food,W005,6,230.39,1382.34,2024-11-29 18:21:16.971630,39,Credit Card
T00348,U227,I0203,Clothing,W004,9,127.97,1151.73,2024-11-02 18:21:16.971635,18,PayPal
T00349,U081,I0641,Clothing,W005,8,506.11,4048.88,2024-10-08 18:21:16.971640,23,PayPal
T00350,U498,I0757,Toys,W006,7,649.73,4548.110000000001,2024-10-25 18:21:16.971646,49,Net Banking
T00351,U114,I0106,Food,W003,7,603.66,4225.62,2025-02-10 18:21:16.971651,19,Debit Card
T00352,U184,I0833,Electronics,W001,1,716.73,716.73,2025-02-11 18:21:16.971656,46,Debit Card
T00353,U280,I0122,Toys,W004,5,66.18,330.90000000000003,2024-11-28 18:21:16.971661,48,Credit Card
T00354,U322,I0318,Clothing,W006,7,433.92,3037.44,2024-12-06 18:21:16.971668,49,Net Banking
T00355,U397,I0182,Clothing,W002,2,246.18,492.36,2024-09-21 18:21:16.971674,30,Debit Card
T00356,U318,I0615,Clothing,W002,6,761.53,4569.18,2024-09-05 18:21:16.971679,49,Net Banking
T00357,U054,I0316,Toys,W001,2,874.0,1748.0,2024-12-23 18:21:16.971685,40,PayPal
T00358,U399,I0814,Furniture,W009,3,288.52,865.56,2024-11-13 18:21:16.971690,30,Net Banking
T00359,U197,I0773,Furniture,W003,1,104.27,104.27,2024-11-10 18:21:16.971695,36,Net Banking
T00360,U387,I0625,Furniture,W002,3,260.89,782.67,2025-02-07 18:21:16.971700,42,Credit Card
T00361,U293,I0406,Food,W004,7,112.97,790.79,2025-01-05 18:21:16.971706,28,Credit Card
T00362,U293,I0986,Toys,W006,5,329.2,1646.0,2024-09-23 18:21:16.971711,3,PayPal
T00363,U485,I0949,Clothing,W001,4,542.82,2171.28,2024-10-12 18:21:16.971716,9,PayPal
T00364,U387,I0070,Food,W009,8,973.94,7791.52,2024-10-24 18:21:16.971721,35,Net Banking
T00365,U447,I0160,Furniture,W009,8,405.38,3243.04,2024-12-07 18:21:16.971727,34,Debit Card
T00366,U291,I0240,Electronics,W008,1,227.84,227.84,2025-02-08 18:21:16.971735,47,Net Banking
T00367,U180,I0523,Food,W006,9,175.13,1576.17,2025-02-07 18:21:16.971743,20,PayPal
T00368,U471,I0138,Food,W004,9,181.31,1631.79,2024-11-26 18:21:16.971752,42,Credit Card
T00369,U380,I0495,Toys,W002,2,200.67,401.34,2024-09-14 18:21:16.971761,40,Credit Card
T00370,U412,I0679,Food,W008,2,764.64,1529.28,2024-12-02 18:21:16.971771,0,PayPal
T00371,U222,I0247,Toys,W007,8,70.42,563.36,2024-12-02 18:21:16.971780,41,Net Banking
T00372,U274,I0866,Electronics,W004,6,997.43,5984.58,2024-09-26 18:21:16.971789,11,Debit Card
T00373,U378,I0543,Clothing,W003,3,527.46,1582.38,2025-02-15 18:21:16.971798,23,Credit Card
T00374,U244,I0524,Clothing,W006,2,548.83,1097.66,2025-02-06 18:21:16.971807,1,Net Banking
T00375,U420,I0243,Furniture,W001,5,363.99,1819.95,2024-12-11 18:21:16.971814,46,Debit Card
T00376,U417,I0620,Furniture,W002,8,693.35,5546.8,2024-09-01 18:21:16.971819,19,PayPal
T00377,U448,I0336,Electronics,W007,6,476.74,2860.44,2024-12-14 18:21:16.971824,15,Net Banking
T00378,U154,I0422,Clothing,W003,3,335.77,1007.31,2024-11-25 18:21:16.971829,33,Debit Card
T00379,U304,I0835,Furniture,W001,9,272.49,2452.41,2024-12-20 18:21:16.971835,12,Net Banking
T00380,U424,I0194,Food,W002,8,926.39,7411.12,2025-02-01 18:21:16.971841,17,Credit Card
T00381,U273,I0308,Toys,W010,6,298.08,1788.48,2024-10-09 18:21:16.971849,28,PayPal
T00382,U424,I0645,Furniture,W010,1,442.03,442.03,2025-01-17 18:21:16.971858,42,Credit Card
T00383,U135,I0907,Electronics,W009,2,356.84,713.68,2024-10-19 18:21:16.971867,13,Credit Card
T00384,U313,I0506,Clothing,W007,4,95.32,381.28,2024-12-27 18:21:16.971876,29,Net Banking
T00385,U008,I0281,Electronics,W007,2,194.08,388.16,2024-12-18 18:21:16.971885,34,PayPal
T00386,U128,I0803,Toys,W010,3,197.61,592.83,2024-12-01 18:21:16.971892,8,Net Banking
T00387,U373,I0675,Toys,W008,8,696.71,5573.68,2024-10-28 18:21:16.971897,36,Debit Card
T00388,U056,I0790,Electronics,W008,9,412.52,3712.68,2024-09-06 18:21:16.971902,45,PayPal
T00389,U126,I0933,Furniture,W009,6,784.15,4704.9,2025-02-12 18:21:16.971908,38,Credit Card
T00390,U159,I0982,Furniture,W002,4,711.86,2847.44,2024-11-04 18:21:16.971913,11,Credit Card
T00391,U059,I0439,Clothing,W008,2,200.13,400.26,2024-10-31 18:21:16.971918,20,Credit Card
T00392,U058,I0715,Clothing,W008,7,567.29,3971.0299999999997,2024-10-05 18:21:16.971923,17,Net Banking
T00393,U140,I0608,Food,W005,7,745.48,5218.360000000001,2025-01-03 18:21:16.971928,10,Net Banking
T00394,U176,I0483,Food,W005,9,636.71,5730.39,2024-12-02 18:21:16.971934,26,Net Banking
T00395,U415,I0223,Clothing,W004,5,604.02,3020.1,2024-11-05 18:21:16.971939,23,PayPal
T00396,U108,I0749,Food,W005,4,742.21,2968.84,2024-12-25 18:21:16.971944,40,PayPal
T00397,U211,I0117,Electronics,W002,6,66.21,397.26,2024-09-08 18:21:16.971949,42,PayPal
T00398,U447,I0968,Furniture,W002,2,734.11,1468.22,2025-02-03 18:21:16.971954,49,PayPal
T00399,U074,I0192,Food,W005,2,279.93,559.86,2024-09-01 18:21:16.971960,33,Debit Card
T00400,U167,I0788,Food,W003,9,576.15,5185.349999999999,2024-12-30 18:21:16.971965,19,Credit Card
T00401,U460,I0618,Electronics,W001,7,249.88,1749.1599999999999,2025-01-20 18:21:16.971970,12,Net Banking
T00402,U404,I0994,Toys,W009,7,840.43,5883.009999999999,2025-01-11 18:21:16.971978,46,Net Banking
T00403,U357,I0516,Clothing,W002,5,485.75,2428.75,2025-01-16 18:21:16.971984,7,Debit Card
T00404,U304,I0530,Electronics,W010,7,646.51,4525.57,2024-10-04 18:21:16.971989,36,Credit Card
T00405,U233,I0307,Toys,W002,9,796.14,7165.26,2024-10-07 18:21:16.971995,4,Credit Card
T00406,U327,I0964,Electronics,W004,5,896.36,4481.8,2024-10-30 18:21:16.972002,6,Debit Card
T00407,U372,I0532,Furniture,W002,9,734.74,6612.66,2025-02-16 18:21:16.972011,43,PayPal
T00408,U182,I0122,Electronics,W007,1,157.28,157.28,2024-10-23 18:21:16.972020,11,Credit Card
T00409,U122,I0649,Electronics,W010,3,855.99,2567.9700000000003,2024-11-15 18:21:16.972029,40,PayPal
T00410,U334,I0592,Furniture,W001,7,622.39,4356.73,2024-12-19 18:21:16.972038,3,Debit Card
T00411,U203,I0154,Clothing,W002,4,613.36,2453.44,2024-11-22 18:21:16.972043,39,Net Banking
T00412,U455,I0870,Toys,W005,2,922.13,1844.26,2024-11-23 18:21:16.972048,18,Net Banking
T00413,U029,I0537,Food,W002,3,256.34,769.02,2024-10-18 18:21:16.972054,0,Net Banking
T00414,U202,I0452,Clothing,W009,7,247.19,1730.33,2024-12-06 18:21:16.972059,42,Net Banking
T00415,U093,I0169,Electronics,W004,8,518.06,4144.48,2025-01-13 18:21:16.972064,12,Credit Card
T00416,U329,I0059,Food,W009,9,753.35,6780.150000000001,2025-01-24 18:21:16.972069,49,PayPal
T00417,U356,I0301,Furniture,W001,6,452.77,2716.62,2024-10-25 18:21:16.972075,41,Net Banking
T00418,U176,I0553,Clothing,W001,9,637.55,5737.95,2024-12-12 18:21:16.972080,44,Net Banking
T00419,U330,I0550,Toys,W001,4,458.0,1832.0,2024-09-19 18:21:16.972085,24,Net Banking
T00420,U211,I0117,Clothing,W004,5,614.28,3071.3999999999996,2025-01-12 18:21:16.972090,43,Debit Card
T00421,U184,I0787,Clothing,W009,1,824.04,824.04,2025-01-29 18:21:16.972096,44,Credit Card
T00422,U095,I0782,Food,W008,9,188.67,1698.03,2025-02-12 18:21:16.972105,33,Debit Card
T00423,U273,I0127,Furniture,W007,9,698.42,6285.78,2024-10-20 18:21:16.972113,34,PayPal
T00424,U137,I0405,Furniture,W001,9,789.55,7105.95,2024-11-12 18:21:16.972122,16,Net Banking
T00425,U237,I0399,Clothing,W003,3,452.64,1357.92,2024-12-17 18:21:16.972131,25,Credit Card
T00426,U353,I0515,Furniture,W009,8,330.0,2640.0,2024-12-13 18:21:16.972139,20,Credit Card
T00427,U418,I0805,Food,W009,3,23.41,70.23,2025-02-13 18:21:16.972148,11,Credit Card
T00428,U429,I0885,Food,W005,6,799.13,4794.78,2025-01-08 18:21:16.972157,15,Debit Card
T00429,U472,I0498,Toys,W006,5,334.66,1673.3000000000002,2025-02-01 18:21:16.972166,19,Debit Card
T00430,U265,I0942,Furniture,W006,8,363.74,2909.92,2024-12-05 18:21:16.972174,9,Debit Card
T00431,U135,I0528,Toys,W010,3,342.65,1027.9499999999998,2024-09-06 18:21:16.972180,22,Debit Card
T00432,U144,I0398,Electronics,W004,1,503.75,503.75,2024-12-09 18:21:16.972185,46,PayPal
T00433,U019,I0265,Food,W001,9,705.47,6349.2300000000005,2024-10-24 18:21:16.972190,29,Net Banking
T00434,U231,I0751,Clothing,W005,9,774.14,6967.26,2024-09-10 18:21:16.972196,7,Net Banking
T00435,U134,I0263,Food,W001,3,398.65,1195.9499999999998,2024-12-13 18:21:16.972201,4,Debit Card
T00436,U114,I0398,Electronics,W001,2,666.47,1332.94,2024-12-31 18:21:16.972206,11,Debit Card
T00437,U499,I0646,Clothing,W005,4,723.48,2893.92,2025-02-06 18:21:16.972211,41,Debit Card
T00438,U139,I0725,Furniture,W005,8,303.95,2431.6,2024-11-22 18:21:16.972217,13,PayPal
T00439,U125,I0527,Furniture,W007,6,105.66,633.96,2024-09-07 18:21:16.972225,11,PayPal
T00440,U204,I0436,Food,W002,1,895.72,895.72,2024-09-23 18:21:16.972234,23,Credit Card
T00441,U061,I0840,Clothing,W006,8,680.34,5442.72,2025-02-06 18:21:16.972243,44,Net Banking
T00442,U250,I0930,Clothing,W002,5,651.63,3258.15,2024-10-19 18:21:16.972250,16,Debit Card
T00443,U298,I0360,Toys,W010,6,68.31,409.86,2025-01-14 18:21:16.972259,0,Credit Card
T00444,U013,I0129,Electronics,W005,5,819.69,4098.450000000001,2024-09-07 18:21:16.972269,41,Net Banking
T00445,U396,I0864,Furniture,W004,5,570.39,2851.95,2025-01-22 18:21:16.972276,36,Credit Card
T00446,U255,I0634,Food,W010,3,849.41,2548.23,2025-01-12 18:21:16.972281,10,PayPal
T00447,U085,I0241,Clothing,W005,4,974.82,3899.28,2025-02-10 18:21:16.972286,41,PayPal
T00448,U458,I0627,Furniture,W002,5,957.53,4787.65,2024-12-28 18:21:16.972291,5,Credit Card
T00449,U020,I0709,Food,W008,2,857.53,1715.06,2024-10-09 18:21:16.972300,14,Credit Card
T00450,U050,I0222,Furniture,W008,6,20.84,125.03999999999999,2025-01-27 18:21:16.972308,40,Net Banking
T00451,U164,I0214,Food,W006,2,886.87,1773.74,2025-02-10 18:21:16.972317,39,Debit Card
T00452,U092,I0916,Furniture,W003,4,84.31,337.24,2024-09-23 18:21:16.972326,22,Net Banking
T00453,U088,I0592,Toys,W004,1,852.68,852.68,2024-12-12 18:21:16.972334,22,Net Banking
T00454,U069,I0775,Electronics,W001,4,287.37,1149.48,2024-10-02 18:21:16.972343,37,PayPal
T00455,U037,I0135,Furniture,W009,7,613.97,4297.79,2024-09-15 18:21:16.972352,37,PayPal
T00456,U253,I0818,Electronics,W010,8,47.69,381.52,2025-02-10 18:21:16.972357,48,Credit Card
T00457,U252,I0754,Furniture,W005,2,773.47,1546.94,2024-09-23 18:21:16.972362,11,PayPal
T00458,U140,I0386,Clothing,W008,3,120.59,361.77,2024-09-15 18:21:16.972369,6,Net Banking
T00459,U355,I0303,Toys,W003,1,416.58,416.58,2025-01-31 18:21:16.972375,36,Credit Card
T00460,U381,I0782,Toys,W004,7,819.27,5734.889999999999,2024-11-12 18:21:16.972380,15,Credit Card
T00461,U168,I0287,Electronics,W004,4,698.4,2793.6,2024-12-16 18:21:16.972385,37,PayPal
T00462,U054,I0562,Clothing,W008,8,15.98,127.84,2025-02-04 18:21:16.972391,39,Debit Card
T00463,U386,I0189,Food,W009,5,409.0,2045.0,2024-09-10 18:21:16.972396,34,PayPal
T00464,U178,I0297,Toys,W003,9,51.51,463.59,2024-10-26 18:21:16.972401,39,Credit Card
T00465,U297,I0526,Clothing,W007,6,676.76,4060.56,2024-09-04 18:21:16.972406,28,Credit Card
T00466,U301,I0389,Clothing,W009,2,969.26,1938.52,2025-01-21 18:21:16.972412,38,Debit Card
T00467,U359,I0459,Electronics,W002,1,658.71,658.71,2024-09-27 18:21:16.972417,16,Net Banking
T00468,U106,I0744,Clothing,W004,1,232.13,232.13,2024-12-15 18:21:16.972422,25,Credit Card
T00469,U137,I0261,Clothing,W003,9,361.68,3255.12,2025-01-22 18:21:16.972427,19,Debit Card
T00470,U190,I0704,Food,W008,1,976.88,976.88,2025-02-18 18:21:16.972433,45,Net Banking
T00471,U128,I0925,Electronics,W004,3,231.81,695.4300000000001,2025-02-08 18:21:16.972438,24,PayPal
T00472,U342,I0715,Electronics,W009,2,565.91,1131.82,2024-11-07 18:21:16.972443,37,Debit Card
T00473,U047,I0773,Clothing,W001,4,406.45,1625.8,2025-02-01 18:21:16.972449,38,Net Banking
T00474,U005,I0113,Food,W001,1,770.63,770.63,2024-10-01 18:21:16.972454,36,Credit Card
T00475,U460,I0886,Furniture,W004,1,868.72,868.72,2025-02-10 18:21:16.972459,18,Credit Card
T00476,U257,I0864,Toys,W003,4,347.43,1389.72,2025-01-05 18:21:16.972464,20,Debit Card
T00477,U300,I0036,Electronics,W003,4,663.79,2655.16,2024-12-25 18:21:16.972470,31,PayPal
T00478,U150,I0079,Food,W010,7,553.56,3874.9199999999996,2025-01-19 18:21:16.972475,27,Debit Card
T00479,U294,I0275,Food,W002,8,285.66,2285.28,2025-02-09 18:21:16.972480,38,Credit Card
T00480,U243,I0960,Clothing,W010,8,279.22,2233.76,2025-02-19 18:21:16.972486,40,Net Banking
T00481,U275,I0278,Toys,W010,8,543.25,4346.0,2025-01-02 18:21:16.972491,11,PayPal
T00482,U208,I0674,Electronics,W002,9,162.46,1462.14,2025-01-07 18:21:16.972496,46,Net Banking
T00483,U415,I0312,Furniture,W008,1,812.7,812.7,2025-02-13 18:21:16.972502,14,Debit Card
T00484,U115,I0529,Clothing,W001,9,78.31,704.79,2025-02-22 18:21:16.972507,27,Debit Card
T00485,U195,I0204,Electronics,W008,8,103.63,829.04,2024-11-29 18:21:16.972513,20,Net Banking
T00486,U343,I0985,Electronics,W010,1,348.8,348.8,2025-01-31 18:21:16.972518,15,Net Banking
T00487,U170,I0952,Food,W003,7,126.91,888.37,2024-12-18 18:21:16.972523,22,Net Banking
T00488,U379,I0017,Toys,W002,9,480.94,4328.46,2024-12-07 18:21:16.972528,25,Debit Card
T00489,U082,I0714,Furniture,W009,4,405.68,1622.72,2025-02-12 18:21:16.972534,14,Net Banking
T00490,U154,I0476,Toys,W005,9,724.59,6521.31,2024-12-19 18:21:16.972539,36,Credit Card
T00491,U141,I0511,Food,W005,1,953.47,953.47,2024-09-17 18:21:16.972544,11,Net Banking
T00492,U314,I0210,Furniture,W006,9,756.02,6804.18,2025-01-19 18:21:16.972549,3,Credit Card
T00493,U146,I0499,Furniture,W004,6,187.65,1125.9,2024-09-28 18:21:16.972555,34,Credit Card
T00494,U323,I0402,Clothing,W007,4,936.17,3744.68,2024-11-04 18:21:16.972560,30,Net Banking
T00495,U122,I0429,Furniture,W007,5,398.21,1991.05,2024-10-25 18:21:16.972565,26,PayPal
T00496,U252,I0992,Electronics,W009,7,479.45,3356.15,2024-10-10 18:21:16.972572,31,PayPal
T00497,U343,I0078,Toys,W006,4,427.36,1709.44,2025-01-11 18:21:16.972581,32,PayPal
T00498,U387,I0568,Toys,W001,8,287.74,2301.92,2024-12-27 18:21:16.972589,12,Credit Card
T00499,U311,I0080,Clothing,W009,3,896.09,2688.27,2024-09-25 18:21:16.972599,36,PayPal
T00500,U089,I0306,Furniture,W010,2,338.92,677.84,2024-10-20 18:21:16.972607,43,PayPal
T00501,U475,I0058,Food,W009,1,582.81,582.81,2024-12-23 18:21:16.972616,1,Net Banking
T00502,U058,I0530,Electronics,W005,6,247.63,1485.78,2025-01-14 18:21:16.972625,37,Debit Card
